piece1_joint1,piece1_joint2,piece1_joint3,piece1_joint4,piece2_joint1,piece2_joint2,piece2_joint3,piece2_joint4,piece3_joint1,piece3_joint2,piece3_joint3,piece3_joint4,piece4_joint1,piece4_joint2,piece4_joint3,piece4_joint4,piece5_joint1,piece5_joint2,piece5_joint3,piece5_joint4,piece6_joint1,piece6_joint2,piece6_joint3,piece6_joint4,piece7_joint1,piece7_joint2,piece7_joint3,piece7_joint4,piece8_joint1,piece8_joint2,piece8_joint3,piece8_joint4,piece9_joint1,piece9_joint2,piece9_joint3,piece9_joint4,piece10_joint1,piece10_joint2,piece10_joint3,piece10_joint4,piece11_joint1,piece11_joint2,piece11_joint3,piece11_joint4,piece12_joint1,piece12_joint2,piece12_joint3,piece12_joint4,piece13_joint1,piece13_joint2,piece13_joint3,piece13_joint4,piece14_joint1,piece14_joint2,piece14_joint3,piece14_joint4,piece15_joint1,piece15_joint2,piece15_joint3,piece15_joint4,piece16_joint1,piece16_joint2,piece16_joint3,piece16_joint4,piece17_joint1,piece17_joint2,piece17_joint3,piece17_joint4,piece18_joint1,piece18_joint2,piece18_joint3,piece18_joint4,piece19_joint1,piece19_joint2,piece19_joint3,piece19_joint4,piece20_joint1,piece20_joint2,piece20_joint3,piece20_joint4
-0.0012603105027534124,-0.14537750135293115,0.2201238646539616,-0.033889211872096384,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1832256447676224,-0.06514350432035376,0.12297273256936828,0.12297273256936828,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.012166742417111836,0.11742175019920109,0.33585906610189753,0.07668242836205032,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.09377382920230809,0.16825551395790247,0.3091769974453912,0.0699302640827604,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.219171011517856,0.052288122785461646,0.052288122785461646,0.14581840985700278,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.07731431815027248,0.04730868848697997,0.12551756662274421,0.10187228151369106,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.1404401704502761,0.08439215379229538,0.2806434469289946,0.12462038302211485,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.12760188629490943,0.1808838232766051,-0.04174946832189956,-0.16655949951934002,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.09273980717743241,-0.18207463875657587,0.4260579159297908,-0.18688769990686024
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.08009229794030193,0.1526173697087897,0.10510226067509182,0.1420430682714015,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0885236953601518,-0.12744436160835296,-0.06111326159711245,-0.23058346789213052,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0645716971231254,0.035187026206143876,0.11479609733831976,0.1947443616034168,100.0,100.0,100.0,100.0,0.12259163801836023,0.05904254584691693,0.2395019776470161,-0.05172264581480276,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.09465194901683226,0.1523806580783509,0.09465194901683226,-0.04330171672269114,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.01658723190877697,-0.038224783139569236,0.09344848757165311,-0.04576222470180595,100.0,100.0,100.0,100.0,0.08932923597225717,0.2070884496298691,0.008307269461784998,0.00995027158472113,-0.04769260138508179,-0.14479771574451145,0.26364793466795755,0.11276007715053621,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.06711188841007684,0.18206807851925733,0.21605948570456848,0.3084613908240027,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.09723281470315585,0.022897054865224933,0.12436155875353919,0.10964407281137284
0.08348529331821239,0.07085455581586769,0.23021655218965645,0.0424831143170937,-0.004381492960044302,0.038978681461184723,0.31357078057772386,0.1915706506786065,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.03893022068888387,-0.022269086175266684,-0.01977665833158758,-0.17303215409150852,100.0,100.0,100.0,100.0,0.11709194610842069,0.040362473068840485,0.01925167746911009,0.24682949212933544,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.08273699042518153,-0.18764656514640826,0.2155337674577577,-0.3635139077122398,100.0,100.0,100.0,100.0,-0.012411824868587995,-0.08711017923347496,-0.0297274210510253,-0.19277542282578114,100.0,100.0,100.0,100.0,0.08597425283744267,0.2014435715408212,0.032702083536624835,0.19467145762913884,0.07295645552874586,0.05923292576587879,0.3107051397810534,0.14779752723038164,100.0,100.0,100.0,100.0,0.09050686806613206,0.11718574547257565,0.026621946628329726,0.2014629526140191
0.0520675147708044,0.031929222505906366,0.2878054250930268,0.3603350600326737,0.056792097642407904,0.18457895142733882,0.09895185655517813,0.1753152052994455,100.0,100.0,100.0,100.0,0.06742859271181338,0.020728423305227138,0.06999700237650423,0.11820797611076446,0.22018135573144124,0.20568045944696003,0.056865705682784665,0.29837617309947556,100.0,100.0,100.0,100.0,0.07866569123416647,-0.08314300672553185,0.02375245847593635,-0.13674580188778682,0.06997579294647345,0.17642377833707185,0.05676376438304982,0.14235905025948542,100.0,100.0,100.0,100.0,0.12095573373614082,0.1222520657602798,0.1295139070140399,0.34224674935589317,100.0,100.0,100.0,100.0,-0.05548605569640845,0.30528618859803197,-0.05548605569640845,0.007421614580686426,0.08188618030731809,0.014031254189184716,0.08298261332969825,0.1864774203644858,0.01615198610557391,-0.09773912355683302,-0.03558030387550293,-0.15135827029150678,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.23251334384551237,-0.20127361249653167,0.132548324596365,0.1742709276868935,100.0,100.0,100.0,100.0,0.13671660745001835,-0.03402444055624655,0.0635888142163311,-0.2472671184767042,0.10588932542503454,-0.11217425857483121,0.04049293147421588,-0.13782934830948165,100.0,100.0,100.0,100.0,0.18111469968104027,0.10133425959138134,-0.05815621141936155,0.18111469968104027,0.10920977371066974,0.19935748052621044,-0.17764784372566106,-0.24691492681307675,100.0,100.0,100.0,100.0,0.15662275728688166,-0.049957147805361396,0.06274159240552665,0.2714236401533476,0.06979202643459834,-0.053385459967861676,0.14643977941487565,0.10423850586288791,0.07578420147288895,-0.03651685820024173,0.0973450296114994,-0.21228732406004544,0.07919956870871775,0.12450255869634205,0.08967523262898519,0.13637370166512153,0.1434949995145501,-0.15471266822544885,0.0449338130536434,0.061225911620641296,0.026095732833264464,-0.0792197022604225,-0.0464464227980306,-0.07273613585523674,0.008425484951365494,-0.11339803497279743,-0.04407304539837251,-0.23408250780929757,-0.012514010844682455,-0.0076606657458043875,0.04744356773732201,-0.22529617485310632,100.0,100.0,100.0,100.0,-0.026870730521015726,-0.0018318348149136549,-0.041966499309012306,-0.23204037390307905,0.10466188693865516,0.06939238849386975,0.2093472650411271,0.19884408967865297,0.13270770153288602,0.1935306454180287,0.25559444899368045,0.1392503213903627
0.06707815252289992,-0.12743510709107958,0.0794127496815743,-0.28731377507832884,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.02397095526513921,-0.009249425745005257,0.15161879203713036,0.14088508828380555,100.0,100.0,100.0,100.0,0.025884335758914502,-0.03516812366810437,-0.17354844029729427,-0.0062514526539174595,0.020679454018778274,-0.07557555101279771,-0.1502674765642829,0.15506450502151153,0.05463997542811387,-0.02550859512649574,-0.0056191142664385185,-0.2907712755156977,100.0,100.0,100.0,100.0,0.06282239693218042,-0.08099333055568426,0.10177521412795822,-0.23342139040792417,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.07739261158579035,0.12478619231913324,0.13917983363333686,-0.21323630481554562,0.11796092807233949,-0.00689453225590236,0.09944088411855553,-0.14996300667249168,0.05053853829267911,-0.03113212422970861,0.16459074125988984,0.14426863154736655,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.0035439653968276155,-0.07597061654067999,0.0016857934377263462,0.12661342410688037,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.055933785658011125,-0.14766527497778642,0.38285672383459135,-0.058019972673698204,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.02868170702500796,-0.10544920759821684,0.3042490628413121,-0.10125552838350792,100.0,100.0,100.0,100.0,-0.0636682202309428,-0.02953324967311287,-0.17228730759110666,-0.032979663739593656,100.0,100.0,100.0,100.0,-0.03259684394818779,-0.019528454305204945,-0.011766720741328965,-0.23783838334513407,100.0,100.0,100.0,100.0,0.0798545633947592,0.0024186335646794246,0.0798545633947592,-0.028851277298552913,0.09842685926194819,-0.1279852918097135,0.06815940005033228,-0.20450678947635675,-0.03276046844385745,-0.000874345758510503,0.11347198882488002,-0.044066001319907316,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,0.04312496651929963,-0.03942141144982603,-0.04788732460522496,-0.01054401725334008,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.11263738409144819,0.02414629722524704,0.03207004594248021,-0.23363243721324586,-0.03632680402522327,0.026076686461622506,-0.15956221531953196,-0.02746164788671665,0.1246276180186261,0.002853542408498555,0.10900247867413551,-0.2031127700391655,0.03323359622144366,-0.02433859550879877,-0.15236179215804768,0.1343101486744516,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.19503088465699084,0.10017383440019827,0.19503088465699084,0.19503088465699084,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.03275373503931646,-0.02578609330689155,-0.15459097945805436,-0.009795123836176783,100.0,100.0,100.0,100.0
-0.04167100857980708,-0.05148302362835702,-0.17570666499392437,-0.003047743120178699,0.004710206776633041,-0.08160192127572467,-0.14730505891328058,-0.017393206827144667,-0.02881896484563034,-0.026899552446615738,-0.161921489386741,-0.02335845666952948,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.10172820400296403,0.01000364701490139,0.07193708052420641,-0.24512236379755992,0.014069797188368188,0.017481113999353676,-0.15445068550147487,0.13407518021640868,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.032393959200675934,-0.09811253644112064,-0.17545316667470817,-0.22044822677110334,-0.04480796278543734,-0.03597017394497956,0.0034974352340313986,-0.04173509087230105,0.031650621426076594,-0.006465342273876212,-0.15605917518336787,0.016744931113304676,0.00039699605279490055,0.1261757708213537,-0.07094113610721059,0.1261757708213537,100.0,100.0,100.0,100.0,0.015509249406224838,-0.0440013497664237,-0.051689349978777124,-0.13117514850987583,100.0,100.0,100.0,100.0
-0.026202709773189357,-0.05368503663196976,-0.1402325817191271,-0.0631255901585446,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.003837708248025866,-0.011882229758153479,-0.03774232760312718,-0.1461373467129622,100.0,100.0,100.0,100.0,0.016036656607386273,0.004632012268662278,-0.17275587216122845,-0.022460500661682266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.008839971321445126,0.15790243338509774,-0.1595474663603952,0.15790243338509774,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.018785970929003533,-0.03383221538280243,0.0712655544620119,-0.15386886174219377,100.0,100.0,100.0,100.0,-0.01971789417647694,0.22482994990766825,0.14500768318691648,-0.22695668326563884,100.0,100.0,100.0,100.0,0.06395691770015403,-0.1110895960212678,0.08193669983842679,-0.174423997530326,100.0,100.0,100.0,100.0,-0.0325093566474977,0.020049416386822547,-0.15277173774858505,-0.028926180186164996,-0.012342448847488273,-0.04036970168347813,-0.13569749645741921,0.08587290836030737
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.10622271683803952,0.00013001553260511,-0.03924344944074007,0.004814159201074461,0.035804197665243905,-0.0005109471669602905,-0.08315532444146931,-0.025703054183004694,100.0,100.0,100.0,100.0,0.01665330510897144,-0.0260526132485413,-0.16200817380823174,0.08871903269753334,-0.014774252088932339,-0.046167279449948195,-0.13479268631389996,-0.10833781844247392,100.0,100.0,100.0,100.0,-0.05136379999307586,-0.04923261261331179,0.015370351718669108,-0.04848275232564017,-0.07384749906815444,-0.010177493135610227,-0.022929432779935043,-0.2263037955453464,-0.03470526088356827,-0.005171619528989285,-0.13874194095572107,-0.03063563405683518,-0.042531897462798576,0.017408837611176536,0.027813082913036268,-0.007248901650155744,-0.028434834000461994,-0.03247386796054269,-0.1659295371347187,-0.03639267668593278,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0012816740867721173,-0.06294260305799429,0.02034803485455218,-0.07495642044755609,0.1660680292653932,-0.10865782699740319,0.1660680292653932,-0.008048221706163232,0.1053810836797825,0.21274355816736204,0.1053810836797825,0.0192555190379681
100.0,100.0,100.0,100.0,0.009795112656462492,-0.010348566675386292,0.016772176259672172,-0.03014115803637796,100.0,100.0,100.0,100.0,0.01195840202095674,-0.022370619235537362,-0.06894250674372562,-0.01801693575989719,0.044697444554059655,0.20031936201535303,-0.0496754687091285,0.20031936201535303,-0.017572619474645924,-0.007318694133511661,-0.11516759932905378,-0.001806916783902171,100.0,100.0,100.0,100.0,-0.0550313072742686,-0.16909659710701735,0.16889633364804155,-0.10131719025881018,100.0,100.0,100.0,100.0,-0.008995582402710034,0.09366200334722595,0.2797035065694304,-0.11144713167935015,-0.004134554480902941,-0.15039702042491526,0.1406462786763486,-0.014144118357067883,-0.04245861776594344,-0.0641639272375088,-0.016137176447771878,-0.20726787149761328,0.03521491949719606,-0.0445564601967007,-0.031832597862659906,-0.289652710296003,-0.03948004904814572,-0.05661082866966302,0.008800343645252826,-0.014466060964831301,0.05678595996443854,-0.09607725199774775,-0.04161723197883427,-0.05593369214847403,0.1853823877125642,-0.012581753782421885,-0.130791909203393,-0.21454746822797302,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0,-0.023860939064202995,-0.034946009080161974,0.0009526824868978517,-0.041521160964179765,-0.04835894148244531,-0.14654779279894342,-0.1657164325673886,-0.041116414489603605,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.11082316419382307,7.140892455496928e-05,-0.028832482067634932,-0.22368610807909486,-0.029610106203501282,-0.03376851432040859,-0.13675950287349206,-0.01835911841400966,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.03715011531679438,-0.02288121934086862,-0.15568546729990507,0.1537410031621585,-0.006437834958765869,0.018856882754036103,-0.04373471614526178,-0.0513670822475226,100.0,100.0,100.0,100.0,-0.027902540359264837,-0.03049343964016471,-0.006745566557752575,-0.039749991011027205,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.03401075016731079,-0.047047789638482704,-0.13227105435613534,0.19276940945387055,100.0,100.0,100.0,100.0,0.025609167795609462,-0.008283715288394708,-0.06168334402453696,-0.00025532788840819387
0.042977970370330534,-0.062367795820604005,-0.05004769500117805,-0.03268466799736631,-0.02933423257530314,-0.13696667892185604,-0.1833960180513217,-0.019567218360562164,0.09001682713719125,-0.03222648159895966,-0.12072520935808165,-0.01192264623886402,100.0,100.0,100.0,100.0,0.08947175674199198,-0.028551942445731504,-0.03484816134579469,-0.0073377362201934165,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.02029817867745389,0.014878637625831664,-0.057421239646320066,0.0005718196998371408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.04018296115729336,-0.01990719186419404,-0.03819596743303011,-0.013397644558672817,-0.03732828131362323,-0.006942691685008967,-0.12301132156520982,-0.02885474113046098,-0.06445616984597721,0.17382133635867908,0.20110765504942554,0.0851976172879999,100.0,100.0,100.0,100.0,0.013648343644920189,-0.13770992753573336,0.4653745067395948,-0.14398338859233822
-0.02710156094097437,-0.04905436770740665,-0.16447132208789983,0.1374852991960965,0.028357982512205643,0.0999587293256025,-0.09430664771990824,-0.04976685016115139,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.03817241748378349,-0.02875905229673492,-0.1537922243452227,-0.0628294477580045,-0.029611760118639474,-0.0003073480051473121,-0.1566953643368148,0.21562292401415106,-0.02607763104486331,-0.0038380579335623444,-0.015392243963095839,-0.05129656122592084,-0.030109629834151126,-0.08092585944483435,-0.12969034100297994,-0.061327591737584536,0.0252313387210525,-0.01888517709014409,-0.15960997310795613,0.1502258714254867,100.0,100.0,100.0,100.0,-0.01072274004341168,-0.06274283879493077,-0.057437177944692164,-0.18517813750254072,-0.028254948703007043,-0.034995992075544824,0.0047263081318449085,-0.006010581017538652,0.104753127227385,-0.010790152059395972,-0.14126286511165745,-0.25302894265514786,-0.056317787322882666,-0.00640891106273625,-0.006185024388992599,-0.22451271053426214,-0.05640908393502313,0.2019448273106873,0.16861156113005016,0.1647625042417701,-0.016394514608231173,0.13531892750480365,-0.15478892088742896,0.2488377923374278,0.016494512666068713,-0.025681529247398,-0.13656740522399385,0.01154202128392287,0.08380724246511047,0.029790977144369638,-0.13095517960562109,0.0035489113381293527,100.0,100.0,100.0,100.0
-0.041668073124460706,0.11832746758975725,-0.11127550208170886,-0.03810374879518154,0.07873117036445584,-0.01132659879509039,0.052049495451506236,-0.2792484291794395,0.10894213915978593,0.22008297379160485,0.005840991498225867,-0.2976524805434396,100.0,100.0,100.0,100.0,0.028038794856170585,-0.02408371770879872,0.01865437616675968,-0.19568808176223615,-0.07044531759003131,-0.28611330884615627,-0.14147661063926326,-0.0274321656017779,100.0,100.0,100.0,100.0,0.021623643747931617,0.0011946058873045229,-0.007398101145320947,-0.3244495240587789,-0.018673832969776476,-0.029070455898084963,-0.1326283041773098,-0.034158110814415735,0.11577958034563776,0.16095325969377303,-0.019329245660807473,-0.23029045525977507,100.0,100.0,100.0,100.0,0.0010240147456728708,0.12660025977371442,-0.139483597833247,0.09824911791148017,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.03749824495873885,-0.0555454800749747,0.048886679221492126,-0.039818582692694914,0.10399871796367194,-0.058537072047399816,0.09304482087122429,-0.34044463771894146,-0.04421394023111379,0.005829079171367907,-0.1637497682337606,-0.026360756861143766,-0.059139539498356576,-0.04563736152083235,-0.14856333443119965,-0.27686521887896287,0.0047322795566306815,-0.04852080595069985,-0.03315804070984657,-0.0018211866090819123
0.002322640997449707,-0.061058205866641416,-0.1650133622581187,0.1964188138489733,100.0,100.0,100.0,100.0,0.0747785673234694,-0.08808926734186165,0.01621594685273428,-0.020373416009604524,-0.05825125450628062,-0.03158850158679802,-0.0020299216543993304,-0.0014378501130710639,-0.03083282787020951,0.007903899040963919,-0.16796744066428101,0.0010016734607855987,-0.014635207421065263,-0.07644426550634402,0.3209069066776238,0.1733243304606748,0.0033487660940623235,-0.021160702124821212,-0.16330138653365356,-0.061121451159212546,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.09867612798879138,-0.06711928827910205,0.07806210469448037,-0.0008535220611373753,0.06995267426218547,-0.023280648627902273,0.08828777767575721,-0.24441070401318193,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.008866990586045722,-0.06437366493802643,-0.1596934678216715,-0.08718186064265493,-0.025306694289526713,-0.005990990564095217,-0.018756006210110726,-0.040084830589423776,100.0,100.0,100.0,100.0,-0.054495412994629545,0.18570472700310053,0.18965141708225278,0.14723639494602758,0.022235985614275335,-0.12709447316078476,0.04298182771005166,-0.21571463483283082,-0.03653022729583037,-0.010245471572331688,-0.013257427020768278,-0.014955831076875925,-0.03683382829295534,0.023363970973104428,-0.0018859292405101896,-0.1505029553164692
100.0,100.0,100.0,100.0,0.08956811803848946,-0.03753630567273615,-0.14000311236139984,-0.07102967288262575,-0.020717174434341727,0.011563063796381196,0.026797588816710877,-0.0671807200000312,-0.04591301310480761,-0.0305761834266728,-0.17691270418887342,-0.0711915706955763,-0.04587602498749759,0.030499675540896,-0.13889888799162575,-0.1896106844450604,-0.006498146546585936,-0.007971227839812328,-0.025825027494086744,0.0017041167385509967,-0.004602006184609916,-0.014236062383930284,-0.05942655116914111,-0.026264102181349967,0.01966132213685029,-0.005295459771750208,0.005033478257059992,-0.015493445098987736,100.0,100.0,100.0,100.0,0.09788983519143132,-0.0012396272464112457,0.06842143905187492,-0.17117330230709465,100.0,100.0,100.0,100.0,-0.015329760650413807,-0.08544683695409397,-0.15606035584323638,0.12065365703726692,-0.04410063036853529,-0.004524878925550507,-0.156001693317056,-0.019322394278577126,0.05839185740129461,-0.030918846385990836,0.029748573620495038,-0.24559716186339287,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.048710066800445866,-0.0659540812414013,-0.04678097153994355,-0.20647495652874756,100.0,100.0,100.0,100.0,0.00546021233807144,-0.12851540769635283,-0.1415495174271374,-0.10735150353878305,100.0,100.0,100.0,100.0
