tau_ext_piece0_1,tau_ext_piece0_2,tau_ext_piece0_3,tau_ext_piece0_4,tau_ext_piece0_5,tau_ext_piece0_6,tau_ext_piece1_1,tau_ext_piece1_2,tau_ext_piece1_3,tau_ext_piece1_4,tau_ext_piece1_5,tau_ext_piece1_6,tau_ext_piece2_1,tau_ext_piece2_2,tau_ext_piece2_3,tau_ext_piece2_4,tau_ext_piece2_5,tau_ext_piece2_6,tau_ext_piece3_1,tau_ext_piece3_2,tau_ext_piece3_3,tau_ext_piece3_4,tau_ext_piece3_5,tau_ext_piece3_6
19.713514853364174,-11.947544274059549,-14.332243908544388,-4.363631570008556,4.277804127439303,-17.979311507850568,4.630417770419189,-10.591942242302686,-5.5904122761966395,-12.572803032964254,-6.709348707030578,8.060727244180631,20.709507570267405,8.01063922913903,16.94503091948031,23.129714013981516,5.797698670430677,2.7936595171836913,-6.069093289066214,-1.1577228532657373,7.5115270157276655,-3.8895267902782344,5.777292216512588,14.523890983707458
19.713514853364174,-11.947544274059549,-14.332243908544388,-4.363631570008556,4.277804127439303,-17.979311507850568,4.630417770419189,-10.591942242302686,-5.5904122761966395,-12.572803032964254,-6.709348707030578,8.060727244180631,20.709507570267405,8.01063922913903,16.94503091948031,23.129714013981516,5.797698670430677,2.7936595171836913,-6.069093289066214,-1.1577228532657373,7.5115270157276655,-3.8895267902782344,5.777292216512588,14.523890983707458
19.713514853364174,-11.947544274059549,-14.332243908544388,-4.363631570008556,4.277804127439303,-17.979311507850568,4.630417770419189,-10.591942242302686,-5.5904122761966395,-12.572803032964254,-6.709348707030578,8.060727244180631,20.709507570267405,8.01063922913903,16.94503091948031,23.129714013981516,5.797698670430677,2.7936595171836913,-6.069093289066214,-1.1577228532657373,7.5115270157276655,-3.8895267902782344,5.777292216512588,14.523890983707458
19.713514853364174,-11.947544274059549,-14.332243908544388,-4.363631570008556,4.277804127439303,-17.979311507850568,4.630417770419189,-10.591942242302686,-5.5904122761966395,-12.572803032964254,-6.709348707030578,8.060727244180631,20.709507570267405,8.01063922913903,16.94503091948031,23.129714013981516,5.797698670430677,2.7936595171836913,-6.069093289066214,-1.1577228532657373,7.5115270157276655,-3.8895267902782344,5.777292216512588,14.523890983707458
18.791255825138474,-8.602955356377208,-13.643889282243459,-2.524710788105969,-3.7585617813296475,-17.681991815433758,-6.555132804505436,-1.7009475354431445,6.63419113361715,-3.3925088429581787,1.8245106242976064,-9.159214930175208,10.398109462325305,0.5429388192011653,0.6134187431298683,11.661656788630085,4.525945606493158,-19.50930408551242,3.4300869830636507,-13.555123239559261,-19.784619456606592,-10.760546845743868,2.3750107952733703,0.35312025065199276
18.791255825138474,-8.602955356377208,-13.643889282243459,-2.524710788105969,-3.7585617813296475,-17.681991815433758,-6.555132804505436,-1.7009475354431445,6.63419113361715,-3.3925088429581787,1.8245106242976064,-9.159214930175208,10.398109462325305,0.5429388192011653,0.6134187431298683,11.661656788630085,4.525945606493158,-19.50930408551242,3.4300869830636507,-13.555123239559261,-19.784619456606592,-10.760546845743868,2.3750107952733703,0.35312025065199276
18.791255825138474,-8.602955356377208,-13.643889282243459,-2.524710788105969,-3.7585617813296475,-17.681991815433758,-6.555132804505436,-1.7009475354431445,6.63419113361715,-3.3925088429581787,1.8245106242976064,-9.159214930175208,10.398109462325305,0.5429388192011653,0.6134187431298683,11.661656788630085,4.525945606493158,-19.50930408551242,3.4300869830636507,-13.555123239559261,-19.784619456606592,-10.760546845743868,2.3750107952733703,0.35312025065199276
18.791255825138474,-8.602955356377208,-13.643889282243459,-2.524710788105969,-3.7585617813296475,-17.681991815433758,-6.555132804505436,-1.7009475354431445,6.63419113361715,-3.3925088429581787,1.8245106242976064,-9.159214930175208,10.398109462325305,0.5429388192011653,0.6134187431298683,11.661656788630085,4.525945606493158,-19.50930408551242,3.4300869830636507,-13.555123239559261,-19.784619456606592,-10.760546845743868,2.3750107952733703,0.35312025065199276
19.138932936107825,11.00572484667498,16.079624744429694,5.344247365046155,0.6334301030988224,-18.66441668481941,-4.427759403092604,12.459292998855373,21.51998237447715,11.166164448755984,3.2411176767306706,-17.4279592286378,10.075039682115154,17.38454092814672,9.860406737139396,4.930135282281654,17.468410968984806,-13.07107491853455,5.162324450733097,-5.801373756220788,-16.69496957952534,-7.31197063486998,0.41926340841853144,-12.090202945616534
19.138932936107825,11.00572484667498,16.079624744429694,5.344247365046155,0.6334301030988224,-18.66441668481941,-4.427759403092604,12.459292998855373,21.51998237447715,11.166164448755984,3.2411176767306706,-17.4279592286378,10.075039682115154,17.38454092814672,9.860406737139396,4.930135282281654,17.468410968984806,-13.07107491853455,5.162324450733097,-5.801373756220788,-16.69496957952534,-7.31197063486998,0.41926340841853144,-12.090202945616534
19.138932936107825,11.00572484667498,16.079624744429694,5.344247365046155,0.6334301030988224,-18.66441668481941,-4.427759403092604,12.459292998855373,21.51998237447715,11.166164448755984,3.2411176767306706,-17.4279592286378,10.075039682115154,17.38454092814672,9.860406737139396,4.930135282281654,17.468410968984806,-13.07107491853455,5.162324450733097,-5.801373756220788,-16.69496957952534,-7.31197063486998,0.41926340841853144,-12.090202945616534
19.138932936107825,11.00572484667498,16.079624744429694,5.344247365046155,0.6334301030988224,-18.66441668481941,-4.427759403092604,12.459292998855373,21.51998237447715,11.166164448755984,3.2411176767306706,-17.4279592286378,10.075039682115154,17.38454092814672,9.860406737139396,4.930135282281654,17.468410968984806,-13.07107491853455,5.162324450733097,-5.801373756220788,-16.69496957952534,-7.31197063486998,0.41926340841853144,-12.090202945616534
19.138932936107825,11.00572484667498,16.079624744429694,5.344247365046155,0.6334301030988224,-18.66441668481941,-4.427759403092604,12.459292998855373,21.51998237447715,11.166164448755984,3.2411176767306706,-17.4279592286378,10.075039682115154,17.38454092814672,9.860406737139396,4.930135282281654,17.468410968984806,-13.07107491853455,5.162324450733097,-5.801373756220788,-16.69496957952534,-7.31197063486998,0.41926340841853144,-12.090202945616534
19.138932936107825,11.00572484667498,16.079624744429694,5.344247365046155,0.6334301030988224,-18.66441668481941,-4.427759403092604,12.459292998855373,21.51998237447715,11.166164448755984,3.2411176767306706,-17.4279592286378,10.075039682115154,17.38454092814672,9.860406737139396,4.930135282281654,17.468410968984806,-13.07107491853455,5.162324450733097,-5.801373756220788,-16.69496957952534,-7.31197063486998,0.41926340841853144,-12.090202945616534
20.21384226676682,-13.998273448914686,-13.958357788864706,-4.674214404424962,10.136446604494175,-17.348802276004793,7.629982078579159,-0.6843697904624244,4.941680237370958,-4.082307314452404,1.7734542663122332,10.751934991236014,17.445450141525953,-0.8685840833388035,-4.243656915915346,5.506073431339048,11.168967690821468,-13.493821237613053,-3.3760708833042696,-10.299200516528078,0.08138024080514251,-8.796790797928793,-10.043510182919144,16.691943398723474
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
20.326061589270395,-14.551663015093235,-9.626204299762529,1.5020059324540593,-5.566734828863182,-18.442333727870388,7.426936141852753,-1.9759658794368933,4.104290716447107,-5.183529014309516,-0.7988747488045417,11.188408769826836,12.991076638436532,-9.077990121933762,-13.662824766775433,-3.8103605720157123,8.30213650860592,-18.282637067276404,6.698949497921147,-4.605239194948156,-15.712210782529908,-4.447767096662297,-16.424903296843794,-10.632927140989597
